APARTMENT_ID,APARTMENT_NAME,ZONE_CODE,DIV_CODE,AREA_NAME,LOC_NAME,STREET_NAM,BIN_NO,LATITUDE,LONGTITUDE,NUMBER_OF_HOUSES,RESIDENTS,BIN_CAPACITY_KG,WASTE_GENERATION_KG_DAY,DAYS_SINCE_COLLECTION,RAIN,TEMPERATURE_C,DAY_OF_WEEK,FILL_PERCENTAGE,FILL_LEVEL
APT_00123,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,SHANMUGAPURAM,SHANMUGAPURAM EXTENSION 8TH STREET,S_W004_002,13.175258,80.300313,203,619,660,299.71,0,No,33.2,4,45.6,Medium
APT_00124,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,MULLAI NAGAR,MULLAI NAGAR 2ND STREET,S_W004_001,13.185089,80.303043,152,460,1000,124.34,0,No,25.5,0,28.5,Empty
APT_00125,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,JOTHI NAGAR,JOTHI NAGAR 2ND CROSS STREET,S_W004_001,13.180887,80.299863,260,1043,1000,345.15,4,No,30.2,1,100.0,Full
APT_00126,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,JOTHI NAGAR,JOTHI NAGAR 2ND CROSS STREET,S_W004_002,13.181565,80.300417,178,898,1000,410.66,0,Yes,28.3,4,50.3,Medium
APT_00127,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,NETHAJI NAGAR,NETHAJI NAGAR KANNIYALAL LAYOUT,S_W004_001,13.18891,80.308786,42,117,660,29.34,0,Yes,30.6,2,7.9,Empty
APT_00128,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,NETHAJI NAGAR,NETHAJI NAGAR KANNIYALAL LAYOUT,S_W004_002,13.188919,80.307623,234,937,240,321.29,2,Yes,32.3,3,100.0,Full
APT_00129,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,JOTHI NAGAR,JOTHI NAGAR 3RD STREET,S_W004_001,13.180542,80.301175,181,720,660,223.85,1,No,26.5,6,52.7,Medium
APT_00130,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,SHANMUGAPURAM,SHANMUGAPURAM 7TH STREET,S_W004_001,13.176461,80.300385,198,400,660,155.28,4,No,26.4,6,77.6,Full
APT_00131,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,SHANMUGAPURAM,SHANMUGAPURAM 7TH STREET,S_W004_002,13.176943,80.299343,178,897,240,532.23,0,No,28.1,1,100.0,Full
APT_00132,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,VARADHARAJA PERUMAL NAGAR,VARADHARAJA PERUMAL NAGAR 1ST STREET,S_W004_001,13.178747,80.296786,175,691,660,434.62,2,Yes,35.2,1,100.0,Full
APT_00133,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,KAMARAJ NAGAR,KAMARAJ NAGAR 1ST CROSS STREET,S_W004_001,13.186338,80.307464,45,83,660,26.23,4,No,29.3,6,69.8,Medium
APT_00134,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,KAMARAJ NAGAR,KAMARAJ NAGAR 1ST CROSS STREET,S_W004_002,13.186625,80.30692,177,718,360,245.86,3,No,27.1,3,100.0,Full
APT_00135,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,MAHALAKSHMI NAGAR,MAHALAKSHMI NAGAR,S_W004_001,13.18618,80.3056,243,972,1000,572.27,0,No,30.2,4,60.9,Medium
APT_00136,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,MAHALAKSHMI NAGAR,MAHALAKSHMI NAGAR,S_W004_001,13.186207,80.305663,105,521,120,166.24,0,No,26.2,1,100.0,Full
APT_00137,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,SHANMUGAPURAM,SHANMUGAPURAM 10TH STREET,S_W004_001,13.176662,80.299966,189,371,660,202.76,0,Yes,33.2,4,49.2,Medium
APT_00138,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,POOMPUHAR NAGAR,POOMPUHAR NAGAR,S_W004_001,13.175914,80.30338,28,81,660,23.02,4,No,27.8,6,71.7,Full
APT_00139,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,ERNAVOOR,GANDHI NAGAR,S_W004_001,13.190878,80.309095,117,224,120,114.09,1,No,35.8,0,100.0,Full
APT_00140,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,ERNEESWARAR NAGAR,ERNEESWARAR NAGAR 4TH STREET,S_W004_001,13.19295,80.310418,142,562,360,200.23,0,No,31.6,2,63.8,Medium
APT_00141,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,ERNEESWARAR NAGAR,ERNEESWARAR NAGAR 4TH STREET,S_W004_002,13.193118,80.310012,296,1177,500,647.14,1,No,31.3,2,100.0,Full
APT_00142,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,SHANMUGAPURAM,SHANMUGAPURAM EXTENSION 6TH STREET,S_W004_001,13.176339,80.301641,80,231,240,105.74,1,Yes,27.5,3,58.1,Medium
APT_00143,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,SHANMUGAPURAM,SHANMUGAPURAM EXTENSION 6TH STREET,S_W004_002,13.176376,80.301684,97,495,1000,159.17,0,Yes,26.1,1,28.9,Empty
APT_00144,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,BRINDAVAN NAGAR,BRINDAVAN NAGAR EXTENSION,S_W004_001,13.187406,80.306105,134,542,500,222.7,2,Yes,24.9,4,91.7,Full
APT_00145,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,KAMARAJ NAGAR,KAMARAJ NAGAR 1 TO 6 TH ST,S_W004_001,13.186993,80.307849,298,903,240,411.53,4,No,34.3,1,100.0,Full
APT_00146,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,KAMARAJ NAGAR,KAMARAJ NAGAR 1 TO 6 TH ST,S_W004_002,13.188191,80.308432,259,513,360,332.62,1,Yes,35.8,1,100.0,Full
APT_00147,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,RAMANATHAPURAM,RAMANATHAPURAM 2ND STREET,S_W004_001,13.180566,80.30234,29,83,120,36.7,4,No,26.6,3,92.8,Full
APT_00148,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,ERNEESWARAR NAGAR,ERNEESWARAR KOIL STREET,S_W004_001,13.192698,80.310967,85,420,120,130.41,3,No,35.9,0,100.0,Full
APT_00149,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,ERNEESWARAR NAGAR,ERNEESWARAR KOIL STREET,S_W004_002,13.191602,80.310687,250,751,660,354.54,1,No,31.4,5,89.6,Full
APT_00150,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,SHANMUGAPURAM,SHANMUGAPURAM EXTENSION 3RD STREET,S_W004_001,13.175748,80.301501,36,173,1000,58.49,3,No,33.4,3,70.1,Full
APT_00151,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,GATE ROAD,"GATE ROAD, ERNEESWARAN KOIL STREET",S_W004_001,13.191793,80.309321,260,1034,240,622.29,1,No,35.9,6,100.0,Full
APT_00152,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,GATE ROAD,"GATE ROAD, ERNEESWARAN KOIL STREET",S_W004_002,13.191209,80.309632,99,406,240,236.95,1,No,35.7,2,100.0,Full
APT_00153,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,MAHALIYAMMAN KOIL,MAHALIYAMMAN STREET,S_W004_001,13.191766,80.307731,277,828,660,249.61,1,Yes,30.8,0,74.7,Full
APT_00154,Apartment_Tiruvottriyur_N004,N01,N004,TIRUVOTTRIYUR,VARADHARAJA PERUMAL NAGAR,VARADHARAJA PERUMAL NAGAR,S_W004_001,13.178682,80.2968,102,414,500,200.93,0,No,30.3,2,52.9,Medium
APT_00155,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,BRINDAVAN NAGAR,BRINDAVAN NAGAR,S_W004_001,13.186557,80.305806,142,278,120,146.95,3,No,32.1,4,100.0,Full
APT_00156,Apartment_Ernavoor_N004,N01,N004,ERNAVOOR,VASANTHAM NAGAR,BAJANAI KOIL STREET,S_W004_001,13.190977,80.30881,205,419,660,146.93,0,Yes,26.6,0,18.8,Empty
APT_00157,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_001,13.168554,80.304496,55,169,240,84.59,0,No,28.7,3,50.6,Medium
APT_00158,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_002,13.170349,80.304908,176,712,120,309.77,0,Yes,33.9,5,100.0,Full
APT_00159,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_003,13.171194,80.305065,161,644,360,285.18,0,No,25.3,6,89.1,Full
APT_00160,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_004,13.172954,80.305532,240,729,660,343.01,4,No,29.5,5,100.0,Full
APT_00161,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_005,13.174389,80.3059,299,894,500,427.38,0,No,27.8,1,100.0,Full
APT_00162,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_006,13.174978,80.306081,206,824,500,439.95,3,No,31.0,4,100.0,Full
APT_00163,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_007,13.175848,80.306326,134,527,240,227.12,1,No,26.3,5,100.0,Full
APT_00164,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_008,13.173201,80.305731,134,261,360,140.69,0,No,35.1,2,47.3,Medium
APT_00165,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_009,13.172837,80.305533,137,417,660,185.3,1,No,33.5,4,49.7,Medium
APT_00166,Apartment_Ajax_N005,N01,N005,AJAX,AJAX,TIRUVOTTRIYUR HIGH ROAD,S_W005_010,13.171595,80.305223,248,988,500,508.95,0,No,25.0,3,100.0,Full
APT_00167,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATHIYAR NAGAR,MA.VE.NA NAGAR 2ND STREET,S_W005_001,13.185167,80.31672,110,542,240,192.54,1,No,27.9,2,99.0,Full
APT_00168,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATHIYAR NAGAR,MA.VE.NA NAGAR 3RD STREET,S_W005_001,13.185629,80.316898,66,194,1000,90.54,4,Yes,24.5,4,78.4,Full
APT_00169,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,NORTHBHARATHIYAR NAGAR,NORTH BHARATHIYAR NAGAR 2ND STREET,S_W005_001,13.187386,80.316199,113,562,120,245.71,3,No,25.5,6,100.0,Full
APT_00170,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,RAMAKRISHNA NAGAR,RAMAKRISHNA NAGAR 4TH MAIN ROAD,S_W005_001,13.184503,80.316619,26,109,1000,40.43,4,No,29.1,6,76.4,Full
APT_00171,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,NEITHAL NAGAR,TNHB NEITHAL NAGAR,S_W005_001,13.182888,80.310191,49,138,660,37.94,3,No,28.0,0,57.1,Medium
APT_00172,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,RAMAKRISHNA NAGAR,RAMAKRISHNA NAGAR 1ST STREET,S_W005_001,13.184692,80.31319,45,170,120,77.19,4,Yes,30.2,1,100.0,Full
APT_00173,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,RAMAKRISHNA NAGAR,RAMAKRISHNA NAGAR 1ST STREET,S_W005_002,13.183493,80.313582,236,1185,240,300.87,0,No,27.5,5,100.0,Full
APT_00174,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,RAMAKRISHNA NAGAR,RAMAKRISHNAN NAGAR 5TH CROSS STREET,S_W005_001,13.182835,80.315464,222,436,360,176.99,0,No,28.0,5,65.6,Medium
APT_00175,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,RAMAKRISHNA NAGAR,RAMAKRISHNAN NAGAR 5TH CROSS STREET,S_W005_002,13.183467,80.315771,215,428,1000,170.46,2,Yes,35.5,5,63.1,Medium
APT_00176,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM EXTENSION,S_W005_001,13.179325,80.308408,149,451,500,227.08,2,No,34.5,4,87.4,Full
APT_00177,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM EXTENSION,S_W005_002,13.178815,80.308596,221,442,240,285.08,3,No,24.2,2,100.0,Full
APT_00178,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM EXTENSION,S_W005_003,13.178941,80.309189,65,317,1000,188.04,0,No,31.2,4,28.5,Empty
APT_00179,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM EXTENSION,S_W005_004,13.179419,80.309673,273,1370,120,876.85,0,Yes,25.7,5,100.0,Full
APT_00180,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM EXTENSION,S_W005_005,13.178347,80.309705,160,631,660,397.77,3,No,33.5,0,100.0,Full
APT_00181,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM EXTENSION,S_W005_006,13.178329,80.309705,283,1409,660,394.02,2,No,34.0,0,100.0,Full
APT_00182,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,CHINNA ERNAVOOR,CHINNA ERNAVOOR,S_W005_001,13.179426,80.307346,62,116,360,42.08,2,Yes,31.9,5,61.7,Medium
APT_00183,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,CHINNA ERNAVOOR,CHINNA ERNAVOOR,S_W005_002,13.180059,80.307569,159,636,120,234.55,1,Yes,32.1,0,100.0,Full
APT_00184,Apartment_Ajax_N005,N01,N005,AJAX,GOPI NAGAR,GOPI NAGAR,S_W005_001,13.176361,80.306572,215,649,1000,180.69,3,No,34.2,2,74.6,Full
APT_00185,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATHIYAR NAGAR,MA.VE.NA NAGAR 4TH STREET,S_W005_001,13.186098,80.316792,159,480,1000,282.56,4,No,25.2,0,90.8,Full
APT_00186,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATHIYAR NAGAR,MA.VE.NA NAGAR 4TH STREET,S_W005_002,13.18664,80.314848,145,427,360,259.67,0,No,32.5,2,62.2,Medium
APT_00187,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_001,13.177437,80.313412,66,261,240,128.41,0,Yes,25.4,1,68.8,Medium
APT_00188,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_002,13.176791,80.31279,127,501,240,303.8,3,No,24.5,3,100.0,Full
APT_00189,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_003,13.177062,80.312972,87,171,120,91.61,4,No,31.7,0,100.0,Full
APT_00190,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_004,13.176117,80.312938,104,410,500,174.75,1,Yes,27.3,6,66.5,Medium
APT_00191,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_005,13.175494,80.3127,212,1065,500,330.09,3,Yes,24.6,4,100.0,Full
APT_00192,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_006,13.177224,80.312194,197,399,360,252.73,4,No,24.8,4,100.0,Full
APT_00193,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_007,13.177533,80.311003,190,957,500,504.25,0,Yes,35.8,5,98.6,Full
APT_00194,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KASI VISWANATHAR KOIL KUPPAM,KASI VISWANATHAR KOIL KUPPAM,S_W005_008,13.177914,80.309676,121,478,500,187.22,0,No,26.7,0,55.6,Medium
APT_00195,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,VIVEKANANDAR STREET,S_W005_001,13.180534,80.307709,289,857,120,258.33,0,Yes,28.9,3,100.0,Full
APT_00196,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATHIYAR NAGAR,BHARATHIAR NAGAR 6TH STREET,S_W005_001,13.187475,80.315003,44,166,360,94.55,3,No,27.2,1,74.1,Full
APT_00197,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATHIYAR NAGAR,MA. VE. NA NAGAR 1ST STREET,S_W005_001,13.184777,80.316648,116,471,1000,268.85,3,No,35.2,6,77.2,Full
APT_00198,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,RAMAKRISHNA NAGAR,RAMAKRISHNAN NAGAR 3RD CROSS STREET,S_W005_001,13.184277,80.31433,53,274,660,128.01,0,No,24.9,4,27.5,Empty
APT_00199,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATH NAGAR,BHARATH NAGAR 5TH CROSS STREET,S_W005_001,13.184764,80.312969,115,224,1000,145.6,0,No,30.5,0,20.0,Empty
APT_00200,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM,S_W005_001,13.178503,80.313035,290,588,1000,237.89,3,No,29.7,6,72.3,Full
APT_00201,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM,S_W005_002,13.179031,80.311254,122,489,120,306.52,4,No,32.3,4,100.0,Full
APT_00202,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,SAKTHIPURAM,SAKTHIPURAM,S_W005_003,13.179401,80.310005,275,818,240,410.72,3,No,34.8,3,100.0,Full
APT_00203,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KALAIGNAR NAGAR,KALAIGNAR NAGAR STREET,S_W005_001,13.180945,80.30781,159,314,360,170.99,0,No,24.0,0,52.2,Medium
APT_00204,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,KALAIGNAR NAGAR,KALAIGNAR NAGAR STREET,S_W005_002,13.181264,80.307932,216,643,500,396.62,1,No,24.2,4,85.6,Full
APT_00205,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,RAMAKRISHNA NAGAR,RAMAKRISHNA NAGAR 4TH CROSS STREET,S_W005_001,13.184314,80.314334,148,598,660,348.31,0,No,28.5,2,52.5,Medium
APT_00206,Apartment_Ajax_N005,N01,N005,AJAX,MANIKKAM NAGAR,MANICKAM NAGAR,S_W005_002,13.172763,80.304097,94,181,660,66.15,1,No,28.8,1,20.5,Empty
APT_00207,Apartment_Ajax_N005,N01,N005,AJAX,MANIKKAM NAGAR,MANICKAM NAGAR,S_W005_003,13.172824,80.303512,234,1163,660,694.19,2,No,34.7,1,100.0,Full
APT_00208,Apartment_Ajax_N005,N01,N005,AJAX,MANIKKAM NAGAR,MANICKAM NAGAR,S_W005_004,13.1722,80.303451,292,881,120,410.44,1,No,27.3,0,100.0,Full
APT_00209,Apartment_Ajax_N005,N01,N005,AJAX,MANIKKAM NAGAR,MANICKAM NAGAR,S_W005_001,13.172072,80.3047,94,184,660,49.3,3,No,34.2,5,54.0,Medium
APT_00210,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_001,13.181893,80.308143,238,471,660,244.7,1,Yes,25.1,3,37.5,Empty
APT_00211,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_002,13.182621,80.3083,93,471,660,211.89,2,Yes,24.9,1,60.9,Medium
APT_00212,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_003,13.182977,80.308433,221,451,500,209.56,3,No,32.9,3,86.1,Full
APT_00213,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_004,13.183888,80.308682,241,724,120,300.18,0,No,33.2,2,100.0,Full
APT_00214,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_005,13.184376,80.308796,146,591,120,162.9,0,No,25.1,3,100.0,Full
APT_00215,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_006,13.184939,80.308903,227,915,660,294.71,1,No,35.9,0,56.1,Medium
APT_00216,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_007,13.185289,80.309941,96,290,1000,160.25,0,No,25.0,1,13.2,Empty
APT_00217,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_008,13.18515,80.310748,42,91,660,31.28,0,No,34.6,4,0.0,Empty
APT_00218,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_009,13.184968,80.311654,47,178,360,89.19,1,No,26.3,0,47.8,Medium
APT_00219,Apartment_Wimco_Nagar_N005,N01,N005,WIMCO NAGAR,WIMCO NAGAR,TIRUVOTTRIYUR HIGH ROAD,S_W005_010,13.184808,80.312409,145,425,500,198.37,1,No,24.3,6,45.3,Medium
APT_00220,Apartment_Ernavoor_N005,N01,N005,ERNAVOOR,BHARATHIYAR NAGAR,MA.VE.NA. NAGAR 5TH STREET,S_W005_001,13.186422,80.316773,273,554,240,187.56,1,Yes,34.3,2,90.0,Full
APT_00221,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,DR KALAIGNAR NAGAR,DR KALAIGNAR NAGAR 2ND STREET,S_W006_001,13.17256,80.295702,55,102,500,36.95,0,No,26.2,4,19.2,Empty
APT_00222,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,SARASWATHI NAGAR,SARASWATHI NAGAR 2ND STREET,S_W006_001,13.176224,80.299655,148,597,240,240.85,0,Yes,30.4,5,100.0,Full
APT_00223,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,DR KALAIGNAR NAGAR,DR KALAIGNAR NAGAR 3RD STREET,S_W006_001,13.17301,80.295069,217,432,660,260.1,4,No,33.9,3,100.0,Full
APT_00224,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,DR KALAIGNAR NAGAR,DR KALAIGNAR NAGAR 5TH STREET,S_W006_001,13.173643,80.294656,76,234,660,146.61,3,Yes,25.9,1,75.7,Full
APT_00225,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,SARASWATHI NAGAR,SARASWATHI NAGAR 9TH STREET,S_W006_001,13.174483,80.301327,222,447,120,180.9,2,No,32.9,6,100.0,Full
APT_00226,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,MADURA NAGAR,MADURA NAGAR,S_W006_001,13.177162,80.29868,105,516,1000,138.53,0,No,30.4,4,17.7,Empty
APT_00227,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,MADURA NAGAR,MADURA NAGAR,S_W006_002,13.177352,80.298125,247,985,660,483.0,1,No,27.1,5,92.0,Full
APT_00228,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,MADURA NAGAR,MADURA NAGAR,S_W006_003,13.177511,80.297718,182,914,360,381.17,4,No,24.5,1,100.0,Full
APT_00229,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,T K P NAGAR,T K P NAGAR,S_W006_001,13.177795,80.298754,173,355,360,158.66,4,No,27.2,0,100.0,Full
APT_00230,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,T K P NAGAR,T K P NAGAR,S_W006_002,13.177474,80.299434,69,213,120,90.9,3,No,29.1,1,100.0,Full
APT_00231,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,T K P NAGAR,T K P NAGAR,S_W006_003,13.178155,80.298031,150,458,1000,234.42,1,No,28.4,5,50.7,Medium
APT_00232,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,MURUGAPPA NAGAR,THIRUVALLUVAR STREET,S_W006_001,13.182899,80.302044,260,1050,120,390.36,2,No,32.6,1,100.0,Full
APT_00233,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,MURUGAPPA NAGAR,PASUMPON JAIHIND NAGAR,S_W006_001,13.183344,80.303446,25,133,1000,80.74,0,Yes,28.9,5,15.4,Empty
APT_00234,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,SAKTHI GANAPATHI NAGAR,SAKTHI GANAPATHI NAGAR,S_W006_001,13.172674,80.300016,233,468,500,195.86,4,No,28.6,3,100.0,Full
APT_00235,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,SAKTHI GANAPATHI NAGAR,SAKTHI GANAPATHI NAGAR,S_W006_002,13.176152,80.299679,158,787,1000,304.31,0,No,33.7,2,30.7,Empty
APT_00236,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,MURUGAPPA NAGAR,GANDHI STREET,S_W006_001,13.183542,80.302353,222,888,360,549.83,3,No,29.6,1,100.0,Full
APT_00237,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,RAJASHANMUGAM NAGAR,RAJASHANMUGAM NAGAR 3RD STREET,S_W006_001,13.173043,80.298125,206,1036,1000,407.41,1,Yes,35.8,0,69.0,Medium
APT_00238,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,RAJASHANMUGAM NAGAR,RAJASHANMUGAM NAGAR 3RD STREET,S_W006_002,13.17282,80.299214,141,280,360,79.3,2,Yes,30.9,2,61.5,Medium
APT_00239,Apartment_Tiruvottriyur_N006,N01,N006,TIRUVOTTRIYUR,RAJASHANMUGAM NAGAR,RAJASHANMUGAM NAGAR 9TH STREET,S_W006_001,13.170961,80.297563,106,537,360,167.62,4,No,35.2,6,100.0,Full
